,Ache,Aldoc,Bcl11b,Cadps2,Calb1,Calb2,Cartpt,Cck,Cdh13,Chat,Chodl,Chrm2,Cnr1,Col25a1,Cort,Cox6a2,Cplx2,Cpne5,Crh,Crhbp,Cryab,Cxcl14,Enpp2,Gabrd,Gad1,Gal,Gda,Gnrh1,Grin3a,Grm1,Grm8,Hapln1,Hcn1,Htr2c,Htr3a,Id2,Kcnk2,Kctd12,Kit,Lamp5,Lhx6,Lhx8,Meis2,Napb,Ndnf,Ndrg4,Neurod6,Nos1,Nov,Npy,Npy2r,Nr4a2,Nrn1,Ntng1,Nts,Pcp4,Pde1a,Peg10,Penk,Plcxd2,Plp1,Pnoc,Prkca,Pthlh,Pvalb,Rab3c,Rasgrf2,Reln,Rgs10,Rgs12,Rgs4,S100a10,Satb1,Scgn,Sema3c,Serpini1,Slc17a6,Slc17a7,Slc17a8,Slc18a3,Slc32a1,Slc5a7,Slc6a1,Snca,Sncg,Sox6,Sp8,Spp1,Sst,Stxbp1,Synpr,Syt2,Tac1,Tac2,Tacr2,Tacr3,Tcf7l2,Th,Thsd7a,Trp53i11,Vgf,Vip,Wfs1,Yjefn3,Zic1,Zic4
Cell_1286,0.0020399572989271814,2.12968902658607,0.0,0.9632375112710893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9513515934850517,0.007119261009646594,0.5777387405186266,0.0,0.0,0.9435288181964682,0.0001515323452510475,0.0,0.0,1.9681372490692979,6.011330924642752,0.0,0.0,0.02334492328328965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937678824844146,0.0,0.0,2.7808517160480015,0.003197951612316731,2.390183731432811e-06,0.0,0.0004146227105856124,0.003338798834724516,0.0,0.017456795886015685,0.0,0.0,0.0,0.0,0.0,0.0,0.02117298673950603,0.0,0.0,0.03365973807934208,0.0,0.02199962952936059,0.8331966994899362,0.0,0.06607289305907972,0.007112785094897741,0.9388699086854699,0.0,0.016314621917736527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.502177205544459e-05,0.0,10.701254673509277,0.0,0.0,3.594108310902404e-05,0.0,0.0,0.0,1.8992142352756054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059931351177589,0.0,0.021214846782110972,0.0,0.0,1.5416418192291277,0.8937536203636105,0.0,0.0
Cell_1287,0.9575100742550492,0.9855075326326393,8.871937817128906e-05,6.433550549286931,7.043890127435928e-06,0.0,0.0,7.576022710327863e-13,0.9446300042924336,0.09546437301414629,0.0,1.779342468629642,1.9961958240960307,0.0030305529448175954,1.0985363998739192e-09,0.008897533930786036,1.208882824358866,0.011495423046780986,0.0,0.00016821402360177478,3.130170920015815e-06,0.23000611519764919,2.8905079464565966,0.0,1.912505347056711,0.8377178340865851,0.007785804457493955,0.0,4.796695524013881e-05,0.0,0.0,0.0,0.0,0.9181986473563498,0.0,0.07727401504291305,5.986855089665255e-12,0.015379452536803267,0.002788775350861055,7.350424734391307e-05,2.768864730053381,4.112084693671241e-10,0.0,0.0,0.0,0.0,0.0,0.39377429470203007,0.0,0.0,0.001074351634591137,0.0,0.8303240346130485,5.997123809801103e-05,0.0,1.6213202260834467,3.5449509433865547,0.9221064858090341,7.22009952806179,0.0002620233225807283,0.9573221791587723,0.3824318817266888,1.903212893520505,0.0,0.0005515886203543828,0.0,0.00038645582187612636,0.2045953253631571,1.5091373526757903,0.04710813640199499,2.3814684926859013,0.22270692130153402,0.8165781559753522,0.0,0.0,0.1937128472400513,0.7957070351651492,0.0,0.0,0.0,1.9561739348397075e-06,4.858921207559226e-05,7.1651918145155955,0.0,0.006195685072836552,0.0,0.0,0.0,0.0034550525975474804,0.2909602193015511,0.0,0.006160088403388275,7.3615394025041304e-06,0.0,0.0,0.0,0.04871311502182794,0.0,0.0,0.002517531001902514,0.0,0.0,0.0,0.0,0.0,0.0
Cell_1288,0.31694011042123654,3.761798272957754,0.9807737101355121,2.023364655968459,0.0,0.0,0.0,6.76218340414322e-05,0.5731537394331158,0.6802231378204279,0.0,0.7724104246830595,5.083191207285414,0.04608960208060238,0.0,0.03030072541811504,12.108322294261026,3.835377922237482,0.0,2.920907397497353,6.317620155366308e-07,0.006225487461385975,0.9048331407500966,0.0,7.561359349701201,0.00031075266821940263,0.9296824235355758,0.0,0.8403708762136836,0.0,0.0,0.0,0.0,0.002796598752706634,8.658968625751598e-05,0.003283522389153967,0.0004757970382263455,2.612084969591935,2.957873969653906,0.0,11.230948365803911,0.002192434436119268,0.00048288462560355967,0.0,0.0,3.8804287755826594e-08,0.0,7.228511057512738e-07,0.0,0.0,0.9721780778696435,0.0,1.4064891291004403e-05,0.0,5.822217502842321e-06,5.732224596547296,6.942743158876168,5.0522084916612365e-05,0.2254340431770974,0.002532273601276574,0.0004661451171311418,2.2795535030978346e-08,0.43865150429073513,0.0,0.0,0.0,0.005964999554480704,0.3057982170666175,0.006564652920660061,5.7492423770871045e-06,1.4970773346714048,8.931147474759141e-09,0.01220933682379847,0.0,3.906286994566708e-07,0.9740285482433642,2.840091439118456e-06,0.0,0.0,0.0,0.0,0.9630746846496843,13.180244874657031,0.0,2.384190448354856e-06,0.0,0.0003747903121738882,0.0,0.9209006089410107,1.143847484269494,0.0,0.026281943566395682,0.0,0.0,0.0,0.0,0.4550727966157481,0.0,0.0,0.9359855739185905,0.0,0.0,0.0,0.0,0.0,0.0
Cell_1289,0.4920465915456958,1.2635754310771972,0.0,0.0,0.0,1.4474352621233315,0.0,0.0,0.0,0.02000861607241963,0.0,1.8044560939622614e-07,0.014865897913995264,0.0,0.0,0.004454709890237962,0.02213010629790726,0.0,0.0,0.0,11.372076694746971,1.836721611002116,14.208241548517512,0.0,1.8289024295006766,0.9663855002709231,0.0,0.0,4.8052571203045556e-05,0.0,0.0,0.0,0.0,2.4715442234996505,0.6761267706880382,0.851290125428878,0.0,0.029790991895137203,0.0,6.987609720442054e-06,0.47910991777335143,0.0,0.0,0.0,0.12506795321819297,0.0,0.0,0.0,0.0,0.0,0.0,0.5485498125303875,0.8785641601083355,3.7559730622576946e-07,0.0,1.9012885932085213,0.09342395526823882,0.016483558302510904,1.6818386793551166,0.0,10.968320996399159,0.00033405221750739924,0.25534240913590245,0.0,0.0059168066972007955,0.0,0.0,0.007216886323037387,0.3372496432861735,6.845970573130383e-07,0.8987123147901636,0.0,4.768661435019118e-05,0.0,0.0,0.010893086280627778,0.0,0.0,0.0,0.0,0.7683805985092163,0.0,2.7692768267824763,0.0,7.421864680702561e-07,0.0,0.616000246217937,0.0,0.8401355824682061,0.943380743269819,0.0,0.0,0.0,0.0,0.0,0.0,0.60246535059698,0.0,0.0,6.708317760694238e-08,0.0,0.0,0.0,0.02776943085013401,0.0,0.0
Cell_1290,0.0,1.4799239440290028,0.0,0.9640016585634131,0.0,0.0,0.0,0.0,0.9031698231838097,0.0,0.006248469790228503,0.010260590502466693,0.06885296886078002,0.8163241133557406,0.0,0.23297369608926863,0.9636005394776862,0.0,0.0,0.0,1.332977444674517,1.4364491863799564,1.3086280899655391,0.0,0.8655745619382261,0.0001420517418120895,0.0,0.0,0.8375418609085363,0.0,0.0,0.0028008488176402622,0.0,0.06226403093521173,2.7258700645902327e-06,1.798864857665539,0.0,0.0,0.0,0.4518936828737299,0.15731318064789543,0.0,0.09109399997140304,0.018577183255735034,0.0,0.0,0.7282074579834268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002223149603530431,0.0,0.0,1.0519923646676483,0.0,4.313820922377439,0.0,0.019505440630929894,0.0,0.3482833364975167,0.8379812113255964,0.0,0.0,1.0643564726138645e-06,0.9234269931478212,9.08490988370315e-07,0.6482567610068358,0.0,0.0,0.0006302173237545556,0.0,0.46197640882471186,0.0,0.0,0.0,0.0,0.0,4.971300114579197,0.0,0.0,0.6638215485393439,0.0,2.295413271851996e-06,0.0,0.24313135037679132,1.2474455752491909,0.0,0.002272054470499001,0.0,0.0,0.0,0.0,0.0,0.0,0.8458439612422682,0.0,0.0,0.0,0.0,0.0,0.0
Cell_1291,0.0013690146004543444,1.798726898412745,0.00023512493868844495,0.03404667379577381,0.0,1.1997985875318132e-06,0.0,0.0,0.10361125964517233,0.0,0.0,0.020044282494578857,0.03807761289882591,0.0,0.0,0.0,2.3430312267043703,0.006884817835748805,0.0,0.0,4.984189741947595,3.6111877374417856,0.1523761997136534,0.0,1.1283061043852909,0.014024383778852293,0.0,0.0,0.000707299933999655,0.0,0.0016735470968679538,0.0,0.0,0.0,0.009925090329641097,7.8322614358036375,0.0,1.6988987271552071e-15,0.02188352843398941,0.0,1.2190199889946083,0.0037581860176804727,0.0,0.0,0.4346058879669636,0.14754032529021863,0.0,0.0,0.0344158905358664,0.0,0.0,0.0,0.8213924928667165,0.0021541998797573146,0.0,1.3631179111504756,0.08775150461030834,0.0,1.4818773186788134,0.0006211288486530329,3.0234933867507356,0.5140286945864592,0.8412202739188601,0.0,0.02874343033745258,0.0,0.0,0.0005018636434691475,0.0016279342816036917,0.0,3.0228564442657104,0.0,0.49409370251857837,0.0,0.011297773487465135,0.8281388716056067,0.0002662548121703178,0.11565753211704975,0.0,0.0,0.07354375159420826,0.00012027586307187716,4.76737039479909,0.0,0.6900343154439595,0.0,0.0,0.0,0.05193172206954356,0.14144143809643775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.577074586428179,0.0,0.0001498266904444298,7.924843237850085e-12,0.00040853244024552674,0.0,0.0
Cell_1292,0.036233037552887225,3.980656876746038,0.5624277357527304,2.0787055611604135,0.0,0.6218027942253438,0.0,0.022204380203804955,0.27615075024203,0.916321813907067,0.0,2.893657966446408,0.020332641492617022,0.0,0.0,0.0,6.477072365531462,0.017991894599402872,0.0,2.1192037550804877e-13,0.4053389999829169,0.6300836604889359,1.4544182147203433,0.9184617798727971,3.4440150983499063,7.772728844660337e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5140736127040935,0.0,0.7766918815585101,0.00015400197739568906,0.0006543342762134579,0.02409433994186588,0.0,3.5492625129006545,0.00144488378501646,0.0,0.0,0.0,0.0,0.0001945646756361475,0.0,0.0,0.0,0.0,0.0,0.00041531392763406396,0.0,0.007887184968317628,2.909731814250444,0.0023686268901371254,0.0,4.721946006375856,0.0,6.176336429126324,0.326571496627211,0.029876520616035702,1.5279650437656366e-06,5.719423169789506e-16,0.0007698361010356072,3.5804093370594543e-17,0.38744464077202395,1.7721682408349695,0.7602463407777018,8.109172886224793e-06,0.0,0.0003036979215401657,0.0,0.1477933712302613,0.8681295383195357,0.0,0.0,0.0,0.0,0.0,0.0,6.5185130469309955,0.0,6.773081027802741e-07,0.0,0.0,0.0,0.9165049615206255,0.6863039507080538,0.0,0.0,0.011411606173301591,0.0,0.0,0.0,0.0,0.0,0.0,1.4369936557493985,0.0,0.0,0.7960905990134756,0.016682162128623012,0.0,0.0
Cell_1293,2.888757351352205,2.298619323559011,0.009085114006326186,0.9425169612926856,0.0,0.0001193755393035591,0.0,2.568856416436621,0.0008691228125678675,0.3202521045658771,0.0,4.847092438652158,5.819033624450555,0.0,0.0,0.0,9.322905880692712,1.6226354656437783,0.0,0.0,4.333695317250165,3.0622352906875587,2.7920307181965147,0.10033332837899485,2.1308850870534948,0.72388212058374,0.0,0.0,0.4052215897650008,0.0,2.3858147011156885e-07,0.0,0.0,0.0,0.0,4.1326514963678855,0.0,0.019797188844817015,0.05608026311697372,0.0,0.2866768103973797,0.03037513112866397,0.2298364852431696,0.018082307394467638,0.0,4.885921758811887e-07,0.2652609466459903,0.0003153245663564771,5.2299102546145974e-05,0.9178424293913434,9.977163350237319e-05,0.0,0.13394231653336697,0.0,0.0,9.469218375535078,1.2076332916521872,0.0,0.018870921761897825,5.192353393922586e-05,6.664337902178159,0.0020942158839903848,1.5747839890781636,0.0,0.13624406249190152,0.8952987022377585,0.0,0.12509102294923716,0.012005025700594665,0.6334985470914116,0.039308801048568216,5.886089311770735e-07,0.0,0.0,0.0,0.6342257048100644,0.0,0.0,0.0,0.0,0.0,0.0,4.019760989842848,0.0,0.0,0.0,0.0,0.0,7.315907173129375e-05,3.9096507979146207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013225379389157117,0.0,0.0,1.043106554236089e-08,0.0,0.0,0.0
Cell_1294,0.08166841448460706,0.1559437470388301,0.03344217004687294,1.2096287346893744,0.0,0.7820388175390365,0.0,0.0,0.17983968042561163,0.0,0.14598875845434847,0.13520381911495244,0.07805411241107708,0.00013614183606590422,0.0,0.07563167777648204,2.5540441847380526,3.982941879209423e-05,0.0,0.0,5.253720013978175,1.696860495197504,8.492300225504225,0.000376651407864957,7.354807778328475,0.00491795036906055,0.0,0.0,0.0,0.8205279632926522,0.0,0.27938703519789665,0.0,1.8870771161633622,0.0,0.09072187636486136,0.0,0.0,0.5376578952758895,0.0,0.026563056994013567,0.0,0.0,0.0,0.0,1.992802291173769e-06,0.9048141912874537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.149026682734001,0.02023268581430238,0.0,0.16316030269347725,0.7101757049384594,23.57235653367154,0.0,0.34895747384145154,0.0,2.362965957263036,0.023357328437635532,0.0,0.0,0.3575862307795442,6.192877398897512e-05,0.0,0.0,2.251514828268902e-05,0.0,0.0,0.0,0.23752743045914146,0.0,0.0,0.0,0.8322636430369561,0.0,5.952359988784189,0.0,2.700702659220338e-07,0.8938092747278253,0.0,0.9233823961124179,0.0,1.0818354506857109,3.68831809891809e-11,0.0,0.04696224853843486,0.0,0.0,0.0,0.8691655411491566,0.0,0.0,0.4268041093823903,0.0,0.0,0.0,0.0,0.0,0.0
Cell_1295,0.24224145821035425,1.4383428953338824,0.8215888383295475,0.05787677731045208,0.0,0.0,0.0,0.0,1.2014356517857627,0.011499864289080428,0.0,0.16080070232922652,0.5213006816497853,0.9005244170238567,0.0,0.05935819422464163,0.7423832148465743,0.5717906901871348,0.0,0.0063485014925195905,6.8822447225678935,0.047094655724906745,5.630680553770624,0.0,1.7184170245396366,0.0,0.0,0.0,0.005212674807949421,0.0,0.008818645116552481,0.0,0.0,0.3509811396338132,0.004328501018732061,0.18902441212153198,0.0,0.17373140812114235,0.08833778072902225,0.0,0.15048594424726539,0.0007652407319472741,0.00013781345660454086,1.2652834129753374e-05,0.003166291749189967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5818842870610742,0.32460580459059124,2.687061266837701e-09,1.5670823298747172,0.0037914582285216575,3.0070859727321615,0.004248709566546549,0.0,0.01868546210666812,0.6762691064067434,0.0,0.0,0.03300898022579251,0.7168793964990859,0.0,0.30464341518004623,0.034857205275354,0.04297111130737176,0.0,0.25640009122212326,0.01578487987477721,0.0,0.0,0.0,0.0,0.7261756342525323,0.0,5.507085667313807,0.0,0.0,0.0,0.5303666952243475,0.0,0.04086725509134827,0.18021812702050388,0.6587507001077766,0.0,0.0,0.0,0.0314378701496685,0.0,0.0,0.0,0.0,0.02553598108332839,0.0,0.0,0.0,0.008047808768097861,0.0,0.0
Cell_1296,0.04238377365634778,1.0755168725090976,0.9852621538802544,1.943984660067999,0.0,0.0,0.0,0.00040391978749409167,7.200830067864353,0.0,0.0,5.612940247280757,6.93447806433194,0.0,0.0,0.0,5.835215899496466,5.8261449356192125e-06,0.0,0.0,1.4367975172837222,2.0585619884374555,0.007758880903123285,0.0,17.130696079068546,0.4692384312876229,0.0,0.28996556480380775,0.0,0.0,0.0,2.1075072363394458e-09,0.0,0.0,0.9605308319891823,1.5767317061717316,0.0,2.8704774483403566,0.9827338955417648,0.0,8.792573955642093,0.8841147916514548,0.006598712130993743,1.7542516952691531,0.0,0.4710447461472844,0.0,4.6789397692794293e-05,0.9386665364936448,0.9106489451388038,3.3951881700934173e-06,0.0,0.0040737729957621835,3.3363842871374437e-10,0.0,8.261982585465233,2.8845467042937365,0.9716209915132313,1.9497115225606458,1.9636664593556428,0.9293267463372794,0.0,1.680743297951542e-06,0.8926344261382292,0.0,0.0038740878218282027,0.9268242442314556,6.113181710639023,3.3274084821455204e-10,0.0,3.0729333177832547,9.093098987502742e-06,1.962825458184441,0.00016531101138769847,2.2420907905156947e-08,1.964570330342318,0.0,0.0,0.0,0.013206239358387157,0.001473167116920196,0.9665803607104735,17.142308252934235,0.0,0.01837512069396022,0.0,0.0,0.0,1.020889976192663,0.017402380407270324,2.597860249616991,0.0,0.0,0.0,0.0,0.9574178648186275,0.0,0.0,0.0,1.0533486729010202,0.9374690738434628,0.0,0.0,0.0009776055050761741,0.0,0.0
Cell_1297,2.693193423010797,4.711228844064198,2.9772060161819236,3.969852959857452,0.0,1.9167415171102017e-07,0.0,0.0,4.864498299067901,0.0,0.0,1.5067397340298494,4.629474301505257,0.9491867473413694,0.0526992293037563,4.044152672444314e-08,6.944350962146286,2.94425915110831e-07,0.0,0.0,0.3026595088125373,2.004841346379729,0.029571797006415854,0.0,18.842023129887593,1.0484648669667374,0.0,0.0,0.9436462323367766,1.2844969946734518e-10,0.0,0.0,0.0,7.149257364557097e-06,0.0,0.0,7.435924109982775e-05,2.200752510338189,1.4788566295092098,0.0,12.796766706852726,0.9471370339988344,0.00020376389223999424,0.05600119285210232,0.00027315365279885197,1.8200111158788497,1.3666748877491057e-11,8.705289732403447e-05,0.7930690319665843,0.0,0.011365966234113654,0.0001344851571961916,0.00310836375069721,0.0,0.0,2.9415057511526435,5.1048028517918205,0.6646627842077705,3.600100834565391,0.0,0.7795188348003229,7.947446998054189e-10,1.863299550638425,0.0,3.049201095975175,2.4762989707384973e-05,0.0,1.0815651058853952,0.04327302020791493,7.957957683576547e-12,1.9585201952733315,5.966693108397516e-07,1.1954504339042216e-08,0.956597307064175,0.0,0.9826461066944483,0.0,0.0,0.0,0.0,4.768663114652984e-09,0.0,21.581729252832968,1.7394532313971183e-09,0.0034583790183424375,0.9263453898681937,2.882502133756161e-10,0.0,0.0007480519044941369,2.2406897314103333,0.0,6.48524925293484e-11,0.543626438043134,0.0,0.0,0.0,0.0,0.0,0.0,0.9617575734792844,0.0,1.369061542851982,0.0,0.0,0.0,0.0
Cell_1298,0.8419960210889731,3.395430999038985,0.22450999382445652,0.14255864174513366,0.0,0.38603446406462205,0.0,0.0,0.013949175817168844,0.8879547547871802,0.0,0.9325098074092127,0.8571486809110006,0.7911043007371154,0.0,1.7330691196614758,5.616871397111003,0.0,0.0,9.592307497246289e-05,5.030724404144024,0.6963726109272561,3.3900891958186286,0.0,5.6135633591470775,0.011943696252862979,0.0,0.0,0.0,0.0,0.02857884280682226,0.0,0.0,0.32575630048020243,0.30787311486935676,0.8800998209293117,0.0,0.9360607376311626,4.091125682170548e-05,0.0,1.660959602853223,0.003507327251911454,0.0,0.0,0.8412985764991697,0.0,0.0,0.0,0.0,0.0,0.0,0.2676046758216845,0.043866904000448896,0.0,0.0,3.3819632452081887,3.8703301055917927,0.13208173243505378,0.9414809905544905,0.03298098732714309,6.9202036907109115,0.0,0.6784466034706125,0.9055932338632322,1.8773017919023833,0.0,0.0,0.2621765960743491,1.7310701592091364,0.0,0.015084722809979963,0.024873368933087284,0.8719019055465059,0.0,0.7749472988570675,0.0024759408435561297,0.0,0.0,0.0,0.0,1.115839356894754,0.0,5.293564059612977,0.0,0.0,0.0,0.20020087887234722,0.0,0.0025575098859028002,1.819623338105273,9.430872646950835e-05,0.0,0.0,0.0,0.14852675097875098,0.0,0.3355639181278822,0.0,0.0,0.936765034420809,0.0,0.0,0.0,0.916540051498275,0.0,0.0
Cell_1299,0.6300856233265806,0.8399756687760261,0.9517635376336545,1.066980651464164,0.0,0.0,0.0,0.0,1.1683505088678812,0.0,0.0,4.07660256274036,7.565303334928686,1.1625016246809826e-07,0.0,0.0,7.482624277786021,0.939999545825206,1.961207145619198e-05,0.0,0.012423991051116651,1.120999063465112,2.6385753704608774,0.0,15.320113053447438,2.4531283652019784,0.8572228709746296,0.0,3.2942044055742903,0.0,0.8999759846659752,0.29361566277095297,0.0,0.9745175784453187,0.7346788941458084,0.03480032178567436,0.0,0.11154549583325953,1.6555820177198988,0.7898853120540352,14.566773000395143,0.8576928357427899,0.09987849334470719,0.25099931358868643,0.44843443432084074,0.679816753395515,0.022659984666026242,0.0,0.0,0.0,0.7892959200124708,0.0,0.0,0.0001366509187392171,0.009719968747043284,3.1163856842549316,1.8020087438851795,0.0,4.517393183709492,0.4611567932793437,0.19074411345128106,0.28391636833996986,0.07186774970677305,0.0,0.8143372431152042,0.0,0.01879293065447132,0.0027269280861836206,0.804388585802623,0.0,5.22017030281594,3.128004722868387e-05,1.1950577524306047,0.0,1.6880816679221688,0.08635563872994659,0.1474524482804194,0.7255356125676852,0.0,0.0,0.8427459582619394,1.7624235310283696,20.090838141641534,0.0,0.1606464109939525,0.0,0.0,0.0,1.6957317925321793,3.4226574846153612,0.0002453205502637253,0.4352907984336889,0.0,0.0,0.0,0.0,0.0,0.0030395143533328167,0.0,1.8900312461152047,0.0022360395634436533,0.9136369052674095,0.01625468592599083,0.0,0.0,0.0
Cell_1300,3.5305014266139665,6.222722711448498,1.3832347250864792,3.66280960110561,0.0,0.0,0.0,0.01682697174757834,0.9468205613455705,0.0,0.0,3.4284436776494314,6.527288276902177,4.783043380045827,0.0,0.0,2.456374439390846,0.0,0.0,0.01972187778303967,2.0420824834441214,4.595923571683504,0.0,0.0,10.078195806905503,0.956698886055354,0.0,0.0,0.0,0.0,0.0,1.651425428611981e-05,0.0,0.0,0.0,0.002294715590504764,0.0,1.7873744243298821,0.9700699407916691,0.0,5.6011105932993415,0.0,0.0,1.8299880313615677,0.0,0.8234778969048295,0.8338132712512509,0.0,0.635914376024442,0.0,1.8328579503935585,0.0,0.0,0.0,0.0,7.695651965141266,0.6915829449249438,0.0939967583545486,30.107782712694053,0.0,1.8039349407766598,0.0,0.18175122238598043,0.0,1.011841188446568,0.3584209717885419,0.0,0.8485234871318494,1.605542328279246,0.7918747159880067,3.1790886935308666,0.0,2.950870626547034,0.0,0.0,0.9578977221277902,0.0,0.0,0.0,0.0,0.0,0.0,16.111159135831084,0.0,0.0,0.0,0.0,0.0,0.0,2.871458534698864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5778051347601036,0.00011535160888142056,0.0,7.373387257889805e-07,0.0,0.0,0.0
Cell_1301,3.107976333702564e-05,3.744509793937357,9.113776717538076e-06,1.7661618303334823,0.0,0.0,0.0,0.0,0.01068221468891586,0.0,0.0,0.00043083635145010375,5.525665830163625,0.004915693171304468,0.0,0.0,1.7197492642659586,0.3151983452208412,0.0,0.0,0.9652482340570754,3.746118088935882,0.13891435022514823,0.0,11.900421835013614,2.1423047237919263e-05,0.0,0.0,2.950741649162893,0.0,0.0,0.0,0.0,0.0008023314939318451,0.0,4.609508524381316,0.0,0.8205560884725688,0.838919803735353,0.0,4.616620557498015,0.0,0.00014764739430189096,0.9700317383557724,0.0,1.0713502084715241e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003584484361985294,0.0,10.445245520863281,0.9233961401616994,1.5330764697147614e-06,8.349023290347395,0.9629271485783284,0.17306572941150733,3.9583869212734384,1.4393994461611823e-11,0.0,3.821625976726407,3.01124544568189e-14,0.0,0.0,1.3579746035837919,0.0,2.7191872634717535,0.0,1.9276449080935545,0.0,0.8048240992922163,3.9476677152987887,0.0,0.0,0.0,0.0,0.0,0.0,10.241823979684886,0.0,0.0,0.11316243998777208,0.004020868879255384,0.0,0.19241814676863203,2.9044826875397924,0.5287226547496101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.461148988502645e-09,0.0,0.0,3.7433847007260333e-10,0.0,0.0,9.486426004222227e-15
Cell_1302,0.0026965629635393625,2.5515128063385193,1.671377709139868,1.5100338463699794,0.0,3.4627911158648873e-13,0.0,6.401708344355402e-06,2.7966310247393746,0.0,0.9592220943662602,0.0002674367699808206,5.357234984093461,0.0,0.0,0.0,10.705189736367606,0.0,0.0,0.0,0.05898447876038887,2.2020701164231795,1.480574866163158,0.0,5.433452599262648,2.722438127644627,0.0,1.695055079368908e-07,0.9841368920823858,0.9433044026309186,0.0,0.0004767323603045627,0.9557272640779326,0.0,0.0,1.2057466007219302,0.0,2.5041308791072527,1.9594286063571618,0.0,8.680925496089106,1.9574467596258616,0.0005464099159350861,0.0,0.0,0.9198026750288844,0.0,0.0,0.004986623688489208,0.6365587593296679,2.9738638744153385,0.0,0.8827280833794267,0.9180053904378127,0.16317397337490644,5.1353835824854155,9.128452859015514,2.256670373851925,0.976759653602217,0.6558602783488077,1.7670000427997652,0.0,0.0048337289919733704,6.32368248657345e-07,0.006585077446063118,0.0,0.0016990948428215994,7.71898692269682,2.921834071001839,0.0,0.9564794071101801,0.0,2.615634122214918,0.9552334043891404,0.0,0.9710089069894391,0.012327886530279294,0.0,0.0,0.0,0.0,0.7738565992927834,17.857324444594294,1.9244684167874787e-09,0.0,0.0,0.006232918290305737,0.0,9.95693411298202,2.074558076811004,0.956553144660444,0.4980190144077112,0.0,1.048208518371383e-08,0.0005944924948363807,0.0,9.502449445530387e-08,0.0,0.0,0.9043878981681139,0.0,0.0,0.0676056530006537,0.0007869054182153347,0.0,0.0
Cell_1303,0.8709937850394203,1.6579636292212856,6.259333386815034e-12,0.623510882661738,0.0,0.0,0.0,0.0,1.7603374416465023,0.0,0.0,0.881025218524562,0.0877896323373687,0.0,1.0131837498906259e-07,0.0,1.001087488801573,0.0,0.0,0.0,7.109550221392761,1.8249188128962361,1.0553210634843606,0.0,1.5759858251660697e-06,1.8287178218988194,0.0,0.0,0.018521585277104735,0.0,0.0,0.002364234232707994,0.0,0.0,0.0,0.024943988853072564,0.06712225364331643,2.208461892903646e-06,1.159929866755932e-10,0.0,0.33094052758485826,3.408289116762162e-06,0.004835048286694275,5.328658449966262e-09,0.0,0.00011276251232458643,0.0,0.0,0.0,0.0,0.0,0.0,0.5831630206999876,0.21228377396346415,0.0,0.9364661279074732,0.9136297449370415,7.321012718926233e-10,3.715790237364702,1.0714676161249135e-10,4.395219076594876,0.0,1.8035042716651426,0.0,0.7881996400751171,0.0,0.045780988575516504,0.07111504792447625,0.2511775088738138,0.0,0.002118695817816171,0.0,3.312993684734624e-09,0.0,0.0,0.686392697702985,0.0,0.0,0.0,0.0,0.0,1.6830313883091832e-07,3.0988422609008373,0.0,0.5675523236651024,0.0,0.0,0.0,0.012108911396863372,1.7822034434306535,0.0,0.0,0.0,0.0,8.602443627431765e-07,6.832418662618117e-12,0.0,0.0,0.0,6.298296751970862e-08,0.0,0.0,0.9269305545504849,0.0,0.0,0.0
